,reviewId,content,score,sentiment
151,b8fcae8b-d0d7-43b9-9473-b143317f390c,Generally ok but navigation could be faster,4,positive
152,98bc7c28-9a43-4b58-bde3-667bca1cd2bb,I would really like to delete my account without having to go to a computer thank you. *sarcastic claps* great accessibility.,1,positive
153,47826f54-30c9-4ac6-9655-482220688316,"readily accessible , shareable , playable",5,positive
154,c205ebae-5178-45e5-b76a-51b35f37f08f,"App glitches with visual timeline of songs while listening and shows as being at the end. Tracks of artists should be accessible straight away rather than ""load more"" to eventually get to artists specifically uploaded songs as opposed to reposts and liked tracks.",2,negative
155,39be7268-7b04-4b03-9df9-9ab65ac927bc,"its a great app for music. but it has a GIGANTIC problem. the ads are really loud. lije insabely loud that i nearly go deaf when trying to sleep.the music i play is already quite soft. so i focus on the music, qnd what coned blaring in my ear. another loud ad hell ad. please soundcloud devs, please fix. (idea of fixing: let us controll ad adio but not let it go under 15% sibwe still wont go deaf) thanks ind advance",2,negative
156,ee01b4ce-441a-460c-b1fa-fb140d8bf017,Amazing accessibility to a variety of music,5,positive
157,d8a2b74a-6390-4ca4-85bc-b785af6b1e5a,I really like this app but the ads one was so loud and disturbing it made me almost deaf (sorry for my bad grammer),2,negative
158,c48ea6a3-5afd-46d3-a0a0-65392f483562,man its great now i can finaly become deaf,5,positive
159,7155c111-2f53-4dbf-aaa4-67bddbf0600f,amazing platform..easily accessible songs...love it. 😍😍😍,5,positive
160,ebb5fe84-adb8-4cd5-ae49-42b7b09d6a46,I love thise app so much help me get lots of bew songs. and i can chose then unlike Spotify. Although recently I've been getting my ears blowout by ads. I'm not sure if it is my headphones or the app. But please fix this before i go deaf,3,positive
161,4e342e84-1d84-41dc-b328-acf2695b94e8,I love the navigation and clarity.,5,positive
162,9cb90295-b868-4757-81d8-07b1e2251281,"SoundClown (formerly known as SoundCloud) used to be great. What was truly the downfall of such a unique platform was the incitement of greed and saturation. Reposts probably seemed like a good idea at the time, but ultimately caused the platform to be too crowded and cluttered. They eventually went on to make even worse decisions like classifying certain music as ""premium"" with SoundClown Go. Allowing only a preview of these tracks which are easily accessible on YouTube and other sites.",3,negative
163,11117938-7385-45ed-afbb-1061cf5d3fa4,Less accessible than the website,4,negative
164,99d4f565-8da9-4bca-bace-6e46108c56e4,love the accessibility to music .,4,positive
165,1adf32b5-cc1c-47be-abe6-ba31550e6e38,terrible non user friendly app. Accessing your own library is a pain in the butt. the main page is filled with clutter that the app pushes on your page. While looking for my own songs I'm constantly accidentally clicking on tracks that are not mine or stuff that i have no idea how it got there or why it's there. They need to update this app so that navigation is more intuitive and less cumbersome.,1,negative
166,54bde013-8682-445a-bc2e-4d6cb2eb90b7,"Why tf did you move the navigation buttons to the bottom? Thats completely stupid. They were fine where they were, and now you have to be careful not to accidentally go to a different page while looking through music. Ridiculous. There was no point in it. It doesnt look better, it looks clumsy. The comment function is okay, i guess. not worth the worse layout though.",1,negative
167,40bf1a40-771f-44a9-abdf-420de4e5c6f4,good al round accessibility and quality sound and available,4,negative
168,9dc1c56c-d8bd-40da-8713-71b366059713,love this app!! all songs available and is accessible free of charge,5,positive
169,b7ac04f1-403b-44e7-94a9-f10bfb9bbb10,soundcloud isn't at the top of my navigation bar anymore -.- please fix this...,3,negative
170,72dd639d-5864-4a04-980b-f1a5692be641,All music easily accessible,5,positive
171,2a19edc7-21f6-452a-afd4-d67fab24d8a7,it seems like a lacking of subtitles,4,negative
172,2f83d9dd-d55c-4ac4-a9c0-9efc18196623,so far the app is very useful and accessible. Thanks.,5,positive
173,0440a1eb-b02d-407b-beb4-027e56149e74,thanks for the creative mix of music and art. very accessible and allows you to explore a vast aray of genres you would have never of thought you would go for,4,positive
174,b901cf33-2dcb-4601-80c7-2edf40afa5a5,Iam rap freestyle and youtbue and more and im deaf and 17 year old,5,positive
175,9da7d4dc-8bc4-4890-808c-d4729973f149,Dope a very large variety thats almost always accessible!,5,positive
176,c5940af0-cc9b-4950-88bc-41c9ca93785f,"this is a very easy and accessible app, i love it a lot allows me to listen to any kinds music wheneve i want",4,positive
177,85429dab-473d-4a2f-955c-a36428b272fa,EDIT: I've given an extra star today because the app's usefulness. I still think we could use a download button and slightly better navigation (if I press back don't exit my entire thread of results lol). OLD COMMENT: Painful Navigation and no view of the download button for tracks that are available for download. If it's there then I don't know where it is. Again ...Painful Navigation.,4,negative
178,0771548e-d8a6-4946-a264-a467e4aedd88,"Decent app. Navigation a bit confusing at first, but you get used to it.",4,positive
179,44089d08-bc92-4752-9d01-23685deb3330,"The absolute worst!!!! You don't have options to changing anything about your profile, options that are accessible are ""privacy policy"" and ""terms and conditions"" and ""imprint""... A very creepy set up",1,negative
180,668d235f-4f8c-4000-9696-e2a10558c95a,this app is the buggiest piec of trash I have ever seen. I pay for soundcloud go and my app constantly tells me my subscribtion is up when it's not and even pops up when I have no internet therefore I cannot listen to music until I get back on internet and let it load and this pauses my music everytime I used to love soundcloud I have had the app for years but this is rediculous what do I even pay for if half the features aren't even accessible all this on a galaxy s9 plus. rediculous,1,negative
181,0249de2e-b551-4acc-8b1e-1bd4a1159b52,"A music producer's dream come true. An essential app that's a great way for starting artists to host their music for others to hear. Easily accessible, easy to use, wellknown, it's good.",5,positive
182,4adf1834-8e59-4051-8609-257a15ea0d0f,Great App easy navigation,5,positive
183,e708d76b-9375-4f53-a686-f6efdadb920f,"If you have headphones in and the Advertisement's come on, you're nearly going to go deaf. Like ridiculously F**king LOUD.",4,positive
184,21b1d018-c30d-444e-843e-7cedc29d4878,"A lot off free awesome music on soundcloud, but also there is a lot of paid content or content that not accessible in my country (Ukraine). However in my country, there is no ads between songs. When I visited USA, this ads between songs started to appear and I was wondered. Also, it's great that there is local audio cache.",4,negative
185,7a14dfec-a1bb-469a-8e54-bb00198ac1ad,I never think it is accessible because I am in ir an,5,positive
186,d358389e-a609-431d-b82f-5d897acd42b0,"Its a good app but I think that it should allow you to edit info on your profile such as display name, profile picture and caption under your profile name",4,negative
187,d691729c-3c2f-44cd-b88b-57e636d6a9a9,Impeccable amazing Got7 BTS NCT127.....you drive me blind & crazy,5,positive
188,d1bbf77d-8bb3-4b01-8ada-4e96837ba37c,"I just wanted to store audio files my friends could listen to. Navigation is poor. When your file finishes, it launches some garbage hip-hop track you never asked for. Worthless!",1,negative
189,9f51cbad-0eb3-4f05-a3fc-e2885d288982,"Sound is Life, vibration is Life, Life is Love...thank you :-)",5,positive
190,e88eb20b-b8e0-41a8-8b4c-be6f7a11e3f5,Great. Accessible. Definitely recommended to music lovers,5,positive
191,247ce081-b361-4deb-8f8b-b574171a760c,"Decent for tunes, the apps accessible but the artists make it what it is",5,negative
192,9f112070-6fa5-46c9-ba75-615ab83f107e,Too confusing interface and difficult navigation,1,negative
193,398bf9a7-e009-48e6-9d2d-f417a18ee84d,"3 words, 3 syllables: I love it. It is easy to use and easy to adjust to. Navigation is easy and I find it really fun to use. I recomend .",5,positive
194,bc249819-c367-43cd-8a4e-1b184bbb35b4,"if this with lyric its much better .. and why i cant play Superman is dead? the caption is ”this not for your country""",5,negative
195,e4fb6b89-f298-49ff-be0e-0497eaf7725b,"This app sucks, in literally the worst way. It's not user or creator friendly. I can't even take a song off that I posted. Literally the worst sound software I've ever used. Absolute zero customer service. No user connectivity. Minimal interaction or option. The UI is lopsided because no one uses it for the other half of the easily accessible activities. What kind of software doesn't let you delete a post. 0/10",1,negative
196,3eb7f1a0-e7a6-4573-a15a-d1263a1f8ab3,Almost all songs accessible great app..,5,positive
197,24422d45-4abf-4bf2-b198-1f8525e23646,"Why the heck does it have the bottom navigation? It makes the app way 
harder to use on a 16:9 phone now.",1,negative
198,2ee8b59b-9a89-4e36-b442-bfc08079129c,Endless options of music easily accessible,5,negative
199,4bfc70b6-ff12-42a9-8274-c90a9706b568,"Easily accessible, convenient & no complains😊",5,positive
200,d4d5788b-e19d-465d-a214-314ad868914d,People who go on here just to listen to Russ have a mental disability.,5,negative
201,9f665c5a-a145-48ce-aafb-f7b5b5c5e67f,Great app for audio sharing and is accessible from any platform. 👍🏼,5,positive
202,f3e52387-889e-4ab3-b310-254ba06c8c58,"Pretty good for what it is. Fluid operation and attractive design. Could 
use a few more menu navigation options.",4,positive
203,c2a0d25b-722b-42c7-9d99-c8a810f603b0,"While the loop function is kind of tucked away it does everything you could 
want from an audio streaming service. No noticable delay and navigation is 
pretty seemless. Compared to the web version I'm pretty convinced that this 
is on par in terms of usability and functionality. Though the audio ads are 
quite a pain...",3,negative
204,89d585a0-4b20-4bd9-945e-2a28d6969d29,Nice nd accessible,5,positive
205,808ffa10-fe11-4bdb-90c3-cb4b41efe708,Does the job. Navigation could be more intuitive.,4,positive
206,895ddc52-d3bd-4432-8cbb-1c3ee704cecc,"Soundcloud caters to musicians/artists. Considering the fact that the users 
it caters to are on the go sometimes, most of the features on the desktop 
version should also be available on the app. Messages, for example, should 
be accessible on the app.",3,negative
207,a14fdbd3-fcb0-4e49-949b-7f969bc89e97,"Pretty nice, but I wish the browser version had navigation like the app.",4,positive
208,1b6413ff-16f2-4bf8-8c6c-67ef9db0d4bb,Ads are getting a bit excessive after being bearable the past few months.. love the service and accessibility.,3,positive
209,30a58408-5424-4245-ade0-48899a68e3ce,"I've been using this app for years and loved it. but recently there are so many bugs. for example music is playing but there is no sign of soundcloud app running in the navigation bar or if there is, when i skip a track music changes but not the name! can you guys fix this and make soundcloud great again?",1,positive
210,99693df4-372f-4c51-bacb-667fdc3b2f85,wonky navigation. can't even find a list of artists i follow,3,negative
211,0d192e7c-4c41-4c75-a15f-c42df59a5e03,Love this app. Music is easily accessible and easy to download,5,positive
212,42e89d81-b307-40e0-bdb8-bcdc432be65c,"A must have for music enthusiasts. Good and neat UI. Lacks features that are accessible only over website, like editing playlists. The apps needs to be empowered with options as on website. One star less for the same reason!",4,negative
213,33b77943-fa24-4552-841e-889f0b83e97f,Need more statistics for free. Don't like how I need a subscription for more details that are already accessible to the app.,4,negative
214,a1df25a3-90d3-4044-91fb-0126fac9f44a,Be anything next wave two  next music vibration always tune in as for the more talent pouring out through  SoundCloud wicked ness ~ melody,5,negative
215,8d806023-3752-4229-8143-ea5e714b6a90,"The little music navigation menu that hangs below the settings drag-down and that appears on my lockscreen doesn't display the correct song. Usually displays the name and cover art of the first song you play after booting up the app. This fact significantly reduces the practicality of an easy-access information and navigation menu. Have to unlock my phone and open the app to see what song I'm listening to. (I'm using an LG V10 on Android 5.1.1, so it may only be on my device)   Other than that, pretty much my favourite app for finding new beats.",4,negative
216,642a09df-b95b-4838-b68a-15ec38157f62,Easy to use and very accessible without cash,5,positive
217,c9f5eef1-e761-49a4-b137-86f4a2a4e7a2,"It's a music portfolio, accessible anywhere.  Who doesn't have an account?",5,negative
218,790cd4d7-cb31-4926-be69-62ee4f08c6be,"I sent a random email..but I do enjoy and I love this app..I guess for me I'm searching for longevity..I have been exposed to so many good artists and then u can follow news feeds on here..and u can access podcast like artists on here as well..it's inclusive, it allows for the user to pick and choose what's relevant to each user and from there the connectivity comes into play..I can't believe I'm at a loss for words but yes I think this is a well developed app and I look forward to the newNess that may develop from the team that created this originally..thank you, Namaste",5,positive
219,2fd15afd-550a-4e9d-ab93-8484b2bfa4a2,The app needs to add more creativity and b accessible...cool tho,1,positive
220,8077f426-51e6-43b8-94f7-b6141408c709,"I'm pretty frustrated with this app. I just started getting into podcasts and like to use the app for this. But unfortunately it keeps crashing/stopping. When the streaming is interrupted for whatever reason and I go back to the app, I often have to find the podcast and start over. The play and navigation buttons should be at the bottom of the screen at all times, but I often have to close and reopen the app for the play button to appear and often times it won't even pick up where I left off. If this how you get people to pay for premium SoundCloud because the free version is so crappy? 😑😒",3,negative
221,e3e9cd2d-6b26-4684-bb9a-d0dfc4f31697,"Dear management ;                                               Soundcloud is such a cool app for us (music lovers) cause it's extremely accessible, what's needed is just making sure your device is fully charged 😊thanks for the honour.",5,positive
222,a824e85f-f960-42d2-84d9-4c0be82398a6,Always good music. Easily accessible. Love it.,5,positive
223,d582b179-8730-490e-878a-e2c1426e9644,Easy and inclusive.,5,positive
224,30a0d9e3-42cc-4825-9b58-8adcac74cb77,It's a good App for all songs to be easily accessible,5,positive
225,98b1cc4e-4156-46c2-afd7-41965d3ea68a,"Great content, excellent design and functionality with free problems.  One thing one may be left wanting is easier navigation and accessibility/organization to one's own profile.",5,positive
226,7d8738c1-14f3-418e-b861-e7a0b33cb74e,Great app. Has better alternative options to SoundCloud for a hard dance fan. Navigation could do with being more intuitive,4,positive
227,b93c6d6e-fa6e-46ba-8850-27a18104dbe1,Great for my whole team pushing music through Also easy to navigation,5,positive
228,0530a357-363c-4c99-aeeb-151443fc4910,I love it.  Accessible everywhere anytime,5,negative
229,9d5c0d9b-e82b-40c0-8872-1afbf717705e,Deaf,5,positive
230,b1adeb7d-6c79-41e6-8594-217825206382,Easily accessible,5,negative
231,b46b14cc-26ad-4487-878f-e6f6fd0d71c0,"Would be given 5 stars if private track sharing was accessible to people sent the link through the app. My friends must use a pc to listen to anything sent to them, and it's slightly annoying that such a basic feature isn't already included.",3,negative
232,5945038f-c42f-4c8d-8a73-863b218c86d2,"I only wish all the features of desktop usage like messaging, plays tracking, etc, was accessible from the app too.",4,positive
233,afb85810-a6dd-4756-b8e2-5283732f9b44,"I loved it but new design has bad bits. Not optimised for Samsung Galaxy S8 and up. The ""now playing"" bar along the bottom of the app is the same size as the navigation bar you swipe up on the phone. This needs to be larger. My ONLY criticism!",4,negative
234,90571dec-aa6e-472d-a1df-9fd6ba38d4e5,The best music streaming app. Easy to use interface.  I think a download button should be made accessible,5,positive
235,07e92cd0-f92e-4aba-97f2-e7886a9bb01e,"Such a wide variety of music, and so accessible!",5,positive
236,b71fa486-5d83-4d91-8d0d-3da1cca3df72,Awesome exposure to get your beats accessible to the world out there.,5,positive
237,ab5bdbfd-54bb-4e3e-93e9-0f6fc7552878,"I have found a solution for the next up Que being uneditable. It seems uneditable but it has a dynamics for repeating and fast forwarding. Simply fast forward to remove one track. If you jump down the list, you are skipping tracks. If you jump back up you are just undoing the skipping. If you fast forward the last track in the list to the end, the list is history. But still accessible. Great dynamics.",1,positive
238,886d4bee-172c-47c9-a9de-fb8dedb05526,"Download feature would be nice, and more setting accessibility. Desktop website has more features.",3,negative
239,681f3ed7-c6a8-4287-882e-1393e9c22693,"Highly perfected, easily the best music player out now. Some of its advantages is even without Sound Cloud go, is that assuming you've listened to your entire playlist, is that you do not need Wi-Fi to listen to it anymore. The rest of the app is cleaned and polished with a nice feel and navigation",5,positive
240,0d9db9ef-8daa-4c06-b9e1-508ecc2a410e,All at one place accessible all over. Perfectly cool for me.,5,positive
241,0d2dee95-7a42-40a7-8e97-5757280935d9,Official Hoodrichwest Kid808 told me to create my own account bc I use it making voiceover recordings for my media communications projects,5,positive
242,88480f29-f9ee-4d6b-8a48-d4fac6b68b70,"Very poor user interface. Confusing navigation, no access to history of previously listened tracks, no albums access and very basic user profile.",1,negative
243,4ce01df5-9413-43ad-bd6d-7b2b90df1712,Great app .. no caption needed try it yourself,5,positive
244,6b867278-972f-4a29-83ac-6e9e1e83363e,"Forget everything that was wrong with this app. They did it. They fixed almost everything. This app now deserves the 5 star rating more than anything!  ------------- OLD REVIEW, NO LONGER RELEVANT!!!  After a long time with SoundCloud and the corresponding app itself, I finally came to a conclusion. SoundCloud itself is amazing; really nice layout, cool artists and overall a great experience, but the app... Oh boy, the app. As far as I remember, the app was really good in its first iteration. Responsive, easy enough to use and really nice interface. At some point they decided to redesign it, it's been a few years back now, and since then, the performance has been abysmal, regardless of the device. It's unresponsive when you tap, takes forever to load even the basic ui and just sucks in almost every aspect. I would like to listen to the tracks I liked via the SoundCloud app, but instead it's much more convenient to just download them and then play them back on your stock music app. Furthermore, the suggestion for similar music is so bad, it made me cringe. Even for single songs you like sometimes the suggestions are so terrible, that I actually stopped listening to any music all together for a day or two, which is basically not me at all, I listen to music constantly. Lastly, the navigation in the app itself is total bonkers. Uploads get grouped together with reposts, the playlist, that has been added to only desolation new uploads only goes so far, you cannot quick scroll and you have no search suggestions or corrections. I don't expect them to fix anything at this point, I've lost all hope. Bottom line: SoundCloud is really really good, the app really really sucks.  The app is so terrible, that I think amateurs programmed it. It can't be, that a company with the skills to create such a functional music streaming site chuck out such a abysmal piece of garbage. This literally is the worst app on my phone, regarding performance, and it's not even a game. This is completely unacceptable.  If the Devs are reading this; you have to do only one thing to improve the app: make it more responsive. Like, way more responsive. I don't care if loading a song takes ages (which it sometimes does) but in the meantime let me use the goddamn app. It's really frustrating to switch to the next song only to hear 5, sometimes 15 to 20 (!) Seconds of silence because loading and the app appears frozen until it's done. This is really pathetic, fix this thing already, if you're forcing people to sign up.",5,negative
245,3078580b-1106-41ed-9e5e-8fd37380b866,Fix controls for track navigation,4,negative
246,7b1ae7c7-0a45-46c7-ae41-bd91b869fbb4,"Uma verdadeira carroça.   1. Player horrível de utilizar pois é impreciso na hora de avançar ou retroceder.  2. Design desprovido de funções,  nem o seu perfil do usuário é possível ver, 3. Se por acaso você restar a senha esqueça de usar pois ele NÃO TE DEIXA LOGAR mesmo com a senha nova. Reze para abrir no browser inclusive o link de reset de senha, 4. É uma pena,  tinha tudo para dar certo. Como diz amigo meu ""ESTAVAM INDO TÃO BEM"" 5. Os comentários que seriam o diferencial. ..ninguém consegue achar,  esta soterrado, parece que esconderam de propósito algo que deveria estar mais visível que o próprio áudio em si. 6. Desisto desta carroça,  vou é baixar o áudios que me interessam e jogar no meu telegram.",1,negative
247,680eb938-d72e-4eba-a815-e8dbd597606a,"it's good everything is great from the sound quality and accessibility, but it was missing one thing it doesn't support Dolby",3,positive
248,8bd506ef-b6e1-4015-8189-5eb2b2b76cfa,Love it and this so awesome!!! Because I'm full Deaf!!! And I'm proud of who I'm!!! Smile...,5,positive
249,789615b0-1ba0-4301-a3c8-5e2335d5f52d,"I only have this app to listen to the woody show podcast. The app updates every week and you have to re sign inn every time, and the in app navigation is littered with ads and is not great.",2,negative
250,62e67d55-8dd5-4a3e-9b5f-eb9699383e16,Make it more accessible,5,negative
251,3e150444-15af-4af2-baa9-c4042424fd43,Great selection; ease of navigation,4,positive
252,64e14785-5d5a-4c2a-a1c6-176646791e1c,Easy and accessible,5,positive
253,47292382-f6d9-4898-b2e0-28cd7247a894,Used to be great! I used to discover music through searching various gerners and other categories but now i couldn't find that options now i juz have listen to songs which been posted newly or the podcasts i already subscribed too! Dont you devs think UI is a bit complicated! Make things accessible and never restrict users according to their location let your app be global! Andif someone could help me out to how to access all list of gerners!,3,negative
254,8969c5b6-de0a-47b2-9eb2-de386ff4ee4e,Great and accessible!,5,positive
255,eb01c95c-33c7-43e7-9353-16780659a34f,I love this app. Pass time listening to Chill music. I love that it's so accessible.,5,positive
256,ac590806-c285-4719-9e55-1b68dfe3b327,"One of my used used apps. Love SoundCloud and all its done for music and musicians. Very grassroots and even though the app has some strange habits, I'll always use it. Love the ability to add music to a queue without needing to create a playlist. It would be cool if it was similar to Google play music in that you could remove songs from the queue, set specific tracks to ""play next"" or ""add to queue"" instead. Also thanks for fixing the random tracks that won't play on Chromecast thing. Might also pay to add a specific ""repost to SoundCloud"" button or something when listening to a track as it'll result in overall easier more accessible way to repost as opposed to having to go into the three dots and then reposting. Keep up the great work team! I believe in u SoundCloud bby 😚",5,positive
257,762a5bb2-f6bc-46f5-a2c3-aead63b49bde,"The app is very well organised and good ,but some songs which are by Indian artists are not accessible in India.",4,negative
258,a7521e0b-338b-4b44-9e78-70b30a64a2e1,Fabulous tunes easily accessible,5,positive
259,406caf32-ee05-4eeb-9683-271fc76d055c,"I love listening to clips here. A lot like YouTube minus the video. A lot of the times, I just want to listen the audio. Then SoundCloud just answers that. Aside from that, the app is user friendly and navigation is very easy. Thank you!",5,positive
260,6a1f9e62-c06e-47e3-9c7c-fe8612c6374e,Excellent features and easy navigation. Love the music choices!,5,positive
261,d1678516-aa86-4c44-8c1e-98b31ab2c731,"Great app. Smooth navigation, nice animations, good user experience overall. It's feels fast.",5,positive
262,8eba4c9a-bb1f-4158-ad62-79d4dd70389c,"Just no instructions on what, how or anything. Just going in blind without a clue as to what I'm doing . I will be uninstaling if I still can't get anywhere soon, this is a joke.",2,negative
263,d448bcb4-58f0-4560-99d3-70fd51f130aa,Epic application. Amazing accessibility to unknown up and coming artists,4,positive
264,3baf7d16-3c34-4f39-b2c9-e7b1586017f4,Good music accessible both offline and online,5,positive
265,d9816360-8ff5-4df7-a152-783ff1bddc66,Love the accessibility. As an artist im thankful for this app.,5,positive
266,a5c0544b-b7b5-42f1-8099-23f0cc65d885,"Insane navigation. Absolutely godawful. Sometimes it pauses, sometimes it starts over. Sometimes there's a waveform, sometimes there's just a line. Sometimes there's track position, sometimes there's 0:00. Sometimes ""back"" brings you back, sometimes it opens the lower panel to full screen. It notified me four times about new content on a station that had none, and that's with notifications disabled. Whoever designed this app was either schizophrenic or maliciously incompetent. Or both.",1,positive
267,3fb2d547-0cc6-4f66-b884-88a85270ccfe,Really great app.. Nice navigation and u can easily repost and comment on songs.,5,positive
268,08278e93-73c6-437a-a972-35985f1c5090,I love it... I just wish more songs were accessible... But it's free so Hey I am not Complaining,4,positive
269,40136acc-06c6-45e1-89d8-cb2d7d8c3c62,"Its hard to open the app and quickly play anything. Navigation to search n liked music is completely not user friendly. Other than these issues, its the best app for finding music.",3,negative
270,74e96c72-3c0d-421c-9cd5-d5fcd2529a0d,Best and most convenient way to archive my favourites online without bogging down on the memory of my device and accessible anywhere with an internet connection.,4,negative
271,5fdaeeb4-d5a0-46bb-82cc-d6090e18dbb3,"Since day 1, everything from the ease of access, to the navigation, to the sound quality...everything is top class.",5,positive
272,8f868eca-3847-4fa7-bbab-690f801d1e8d,Useful . Great variety as far as genres & accessibility.,4,positive
273,2ab37ab4-467b-47be-a28c-59bbfbba9a8c,Doesn't auto play on lock screen due to bug. Avderts are blank audio due to bug. Avderts every 2 songs. Used to be much better than this. Dear h and navigation isn't great atall IMO. Looking for alternative....changed to one star too many adverts in playlisys,1,negative
274,422c3a22-e39e-4826-810c-11a43d6bec3a,"I'm pissed off that all of a sudden my account is no longer available or accessible! Every account I try to sign into , SoundCloud doesn't recognize and that really angers me! I had well over 100 songs on a playlist, all gone. It's says my account doesn't exist. Fix it and give me my account back ! I know I can't be the only one either !",2,negative
275,ad5de082-965a-4302-bb44-9d1b4f6f8ce5,"I would totally pay for it... if the app weren't so buggy, closed when I exited the app, and didn't pause itself randomly without any buffering in the background. Also i wish navigation was easier.. if I type in a song I have to sift through a number of pages before I find one that's not some random kid's bootlegged remix. Work on putting what's popular at the top of a refined search result. Over all second favorite music app, sorry spotify has you beat with their selection (although your app had the mixes and little/leader known guys). Keep improving.",3,positive
276,2941304e-15a5-45be-96ce-16c9fc07752b,Easy use. Fast feed. Accessible(mostly by app isn't very advantageous) for Android.,5,positive
277,a8e5d5a8-6a28-446a-a19b-cfcd8d64952e,"I keep getting sent links. When I click on them it opens a page in Google play to ""open"" the app I've already Installed. Then I have to manually search with the app for the tune. Sometimes not possible as they are private and only accessible with the permissions provided in the link.  This isn't good.",1,negative
278,f031ec90-6ee1-4384-8151-23acb628a9aa,5 stars for content but 2 stars for navigation and playback. Have to force quit this app all the time.,3,negative
279,04bfbafa-4e41-4b12-bb8b-e239b256ce7b,"Terrible ui, confusing navigation, lots of spam. Still no setting to disable worthless next play feature that still plays completely unrelated content to what was just played. Example, listen to trance-like song, podcast about fishing plays next. Like most big apps, most of the 5 star smell like fake reviews.",1,negative
280,4711725a-a456-43b6-86d1-6680a5f43bce,A good place to find Rouge Artist ;) The Vibration that binds us,5,positive
281,10e128db-77a1-4482-9c76-c968689219b0,This is app is not very good if you have dyslexia.,2,negative
282,8fa1f90f-3891-410e-9788-6eb7d2c4b38e,"Music should be accessible to all, cause It brings peace of mind, thank you everyone on sound cloud from app creator to music creators!",5,positive
283,27775a8b-0b39-4183-88b8-8b9688bdde36,Accessible and easy,4,positive
284,3a108847-a8f9-45bc-b668-abd92ff14dc4,It's made podcasting accessible to me. Thank you!,5,positive
285,a6e2e0fc-9ad1-4aa2-a1e4-3266c8ab5950,Brilliant app with easy navigation to hear your heart's content!,5,positive
286,cf3d616b-bb52-4f8d-94de-5497117c0adb,Awesome. .....mnate blind,5,positive
287,3e69acfe-724f-4d3c-8ad1-33e4acf3cb54,Good music and good navigation,5,positive
288,090beace-6892-4ad5-b60b-d4c3fea8cc57,"Love SoundCloud hate the app, the navigation isnt great and it loses its place on my feed after I scroll too far",2,negative
289,1c52fd57-8bb9-4883-b0e0-c2311eb23c99,I hope you add more blind blowing updates.,5,positive
290,ffde77da-a2aa-4952-b399-26d36b0f7ee3,"I think they should make the menu and navigation buttons on the bottom. Also have a ""Dark"" feature where a user can choose to darken the screen. I frequently find the white too bright when I'm listening in the dark. I do like how it's louder than Spotify, and easier to use than YT Music, but I do think some things should be simpler and easier to reach with one hand.",4,positive
291,3f463ee0-b41a-40c1-96ab-4d66acdfe8be,"Excellent quality through cheap headphones. Appreciate the accessibility. Also, the advertisements that feature are not offensive or persistent.",5,negative
292,9bb3bd97-7734-4d2e-8e6e-396edacca14b,"May be the worst streaming app out there. Tired of my uploads erroring out saying they're not able to be streamed, when at one point in the day they worked just fine. Poor navigation. Not artist friendly. Tired of it constantly disconnecting from my chromecast, tired of not playing tracks in the order they're supposed to play. Tired of paying for a broken app. Just down right sucks!!",1,negative
293,1938eb75-90b7-4654-94b4-215732779c8c,"I spend a lot of time on SoundCloud, in fact, it is my preferred place to release music and contact my fellow musicians. However, whenever I go on a trip or am away from my desktop for extended periods of time, messages pile up in my inbox. The problem with this app is that I can't respond on the go, no matter what. Even worse, when i use the desktop website on my phone, messages aren't even accessible. This makes a huge issue where there is literally no mobile messaging. Please fix this.",5,negative
294,abd334f9-f7ff-47b5-97cf-6ecfd937d885,Please make top charts accessible on phone we cant take laptops everywhere can we now???,3,positive
295,ed649080-b458-4244-9a31-2c320a54cd80,Work on accessibility,5,negative
296,9871d95b-9717-4fb1-a89a-1bae80443f50,"Piece of s@#$ app!  Developers don't take the time to respond to reviews!  Was good for hard-to-find songs not on YouTube, before they cut most stuff to 30 sec clips.  SoundcloudGo is a joke!  Nothing in this app is explained or organized at all!  11 months I had my review posted and no responses to any of my update edits!  Use to be an interesting app severely lacking in organization.  Now it's a dud.  Maybe if they cared enough to respond to reviews and make the app accessible, SoundcloudGo could be a hit. No thank you!  I'll stick to my paid subscription of YouTube Red & Google Play Music. They care enough to respond, keep their apps accessible & organized...Ya know, actually care about their customers.  Smh",1,negative
297,28f0033c-48c5-4a65-9615-faddf9470b9d,I really enjoy the easy accessibility of tracks  but 1 thing I would like to see is the ability to convert soundcloud tracks on to your phone via mp3,5,positive
298,0cc6785e-0731-4d39-a71d-6d93f269e0a3,Sou.should  more shortcuts and accessibility  options,5,negative
299,768e583b-af78-4983-9311-54696f935c2f,"Such a pain to use.  No.lock screen access which really impacts you while driving.  Sometimes can't FF or rewind without song starting over.  Doesn't launch automatically when clicking links.  Plays music automatically when connected to Bluetooth even though the app isn't open.  Searching is absolutely horrid.  Navigation is sometimes a pain when trying to do something simple like add a track to a Playlist or look up track info.  Love soundcloud but the app needs work, limits my use to desktop unfortunately and spotify takes the cake on mobile",2,negative
300,8e23044e-9e7d-41da-ae2a-27b0280fb603,Accessibility,5,positive
301,6ff41210-6b27-42a2-a413-5f90c16e970e,"Completely Unrivaled Platform; Accessibility To The Moon & Back, And Inspirational Guidance To Your Every Ambition As A Musical Guru",5,negative
302,085a084c-4b5b-4cf2-af00-971049ce1449,"Love te navigation, interface and of course the content. Easy to find and follow good DJs, quality podcasts and friends who craft great playlists.",5,positive
