,reviewId,content,score,sentiment
145,2814a035-7409-4a8f-9585-f78dc89b4bb3,"I'm going to go ahead and rate it as a 4 consider ing that you have been doing the back and forth with the settings for trying to be able to not jumping in and out of the different apps, browsers and permission adjustment to be able to use it but I have been doing my best to not be frustrated and give up on the whole time I have had to readjust and go ahead blind because of it not working for the phone and it's not very good at explaining that or why it isn't working for me",4,negative
146,b128d9e0-d99f-4093-a299-43d8aac4e51b,"Controls must be accessible by a thumb. Move URL bar, tabs, new tab to the bottom",1,negative
147,a56da468-4917-46ec-bc1f-d6c530a62804,Google: slooow down Mr mcGoogley Guu. Put the bubbles away. Stop being sneaky peeking in at us. It seems you are in a race but why? With whom? You are not gods. May you all be blessed with all the basic human rights including a right to privacy and foreknowledge of intent. And beware of googie especially. But with that said thank you for being the first to believe that knowledge could be accessible to allllllIIIllIIIlllllIIIlll,1,positive
148,4bdc81ff-fb02-45d0-be3a-b892e543c1f1,"In heaven's name, I don't know why they would decide that every -stationary- held press will now trigger a click and drag instead of just opening the contest menu like it always had before. Navigation is SO much more of a hassle now.",2,negative
149,1887e998-58e5-40eb-8983-b82382d5cd3a,Absolutely perfect; my browsing experience are extremely interesting and the navigation is fabulous!,5,positive
150,c87f11a5-fb41-40db-9100-66049d7cbaaf,"I've been using chrome for more than 10 years and the Latest version is sucks. No more ""grid type tabs (tab previews)"" No more ""tab groups"" No more ""swipe down to open tabs"" gesture. The new Samsung browser is way better than this.",1,negative
151,454e80e7-b8b2-4bda-bce5-056f0169b420,The recent tab navigation change is an awful experience. Everything is now just a giant list.,1,negative
152,292148b1-be6d-4b05-87c1-cd438b427852,"This latest update makes it incredibly difficult to navigate to various parts of the application. Instead of simply clicking on the top to get to maps, now the navigation at the top changes based on your search terms. It ruins the experience. It makes it so complicated to get the information that I need. Additionally, I'm noticing so many more sponsored results. Really terrible update.",1,negative
153,d521f784-1e70-4e98-9034-93020545ae1f,It not accessible to download this app,3,negative
154,c83a001a-df96-4cde-b1e6-d00e69b05cb1,"Normally the app works perfectly fine, but recently the tab navigation feature isn't working as it normally does. It no longer gives me the page preview and instead only lists the page titles as if I was scrolling through my history. Don't know if it has to do with the recent update, and I know of nowhere else to voice this so I'm posting it here!",4,negative
155,4c35abdd-fea1-4610-b455-dffccc6d080d,Accessibility,5,positive
156,8e806aa8-7207-457c-b781-adc638e5a286,"Accessibility settings on this are hopeless, bizarre that Google is easier to use on Firefox than Chrome!",1,positive
157,2bc97d3b-eaea-4e6f-abe2-3aea5a3aad9e,"Completely and utterly disgusted with the privacy security this browser has come to lack. The fact that no option to recover an email address without recovery options when a cell number is no longer accessible baffles me. Information shared across devices and computers is shared, lost, and I'm desperately waiting for the whole entity to be bought out by accompany more worthy of such worldwide recognition. Booooo!!! Two words for you,...",1,negative
158,2b6682e4-7997-41ff-b762-3d9a03543098,Tab Grid Layout stopped working. 1 star until fixed. Edit: found solution in accessibility options,5,negative
159,ea62fce1-88dc-4cf8-94e8-db9a98f44f46,Easily Accessible.,5,negative
160,db0a60f6-715c-40ac-8e16-82e85162043a,"Regrettably, using it has been a can of worms. Am stuck with it. Was clueless what I was getting. All previous were Windows supported. Their ads are mostly fluff. My chromebook is 2 most. old. Have to replace with a more user friendly device. Support is expensive. The accessible online help seems to be missing a few steps in the instructions for a simple fix. BTW I was hacked while using it last week. These are my opinions. I'm in my 80s, retired, widowed, a vet and speak my mind! H",1,negative
161,a06fdfc9-870f-439e-a21c-6c87cd4a8093,It is well accessible,4,positive
162,cbba241a-b94d-4cde-8270-780f40162850,To have all of your s*** synced up and on the same page is wonderful! Job well done keep up the good work. Thank you Google. May I possibly trouble you to also seriously consider advocating to the masses of humanity to wake up to the truth then raise their vibration? That's not too much to ask is it? You're probably the only one on the planet who could actually touch and influence all the masses at once. Humanities evolution on The Fast Track. You might as well you folks lost. The Light Won.,5,positive
163,23dde464-a80d-430d-a5c0-a0177d03ce0f,Live caption when available,5,positive
164,9d3cd18d-718c-4262-82e4-eca8ae0fdb0b,"Not ready for prime time -- or any time -- sends me a notice requesting I join in with my voice, tell of my issues vis-a-vis disability, but after 22 keystrokes, shuts it down. Interested so long as I had zip to say.",1,negative
165,0de1594b-515f-4906-8d18-1b0fe11d0a02,Indian Sign Language Deaf,5,negative
166,35cd4a75-3947-4719-8cbd-dd7339e6f20e,"It's good but since the last updates it's been feeling a bit clancky, the tab view is honestly not good and it'd be way better if it allowed you to choose between tab navigation styles. The lack of add ons is a real drawback, because of Pop ups that aren't blocked by the navigator. And last the app keeps on ""downloading"" even though the download was done hours ago, so you have a full notifications bar and resource drain and it won't stop until a forced stop.",3,negative
167,70f22c81-b71e-458a-bb57-e607541188f7,All setting okmy map navigation gps,5,negative
168,af490fcd-2f44-41f3-874d-94fe5e7a9ed2,Good navigation,5,positive
169,9cae885c-5232-44d3-ae55-96cdaaffc1c4,Extraordinary memory protocol for my mental disability (shzipenphena..lol well done 👏),4,positive
170,99c7d359-480f-4dac-b067-450e7b1ea490,I will rate the app better only when the developers will remove the unnecessary space added by the navigation bar and make the app immersive.,1,negative
171,b7affed2-9a4f-4903-95db-5521d190efa9,Please fix the background colour do not like the new update. I suffer with Dyslexia and background means I struggle with the reading.,1,negative
172,52654586-e861-4988-af98-72390aa12962,"Great browser, but who designed the list type tabs overview? It's horrible. The grouped tabs in a grid was way better. Edit: It's a setting: go to settings, accessibility and uncheck ""simified view for open tabs""",4,negative
173,9f46b3ec-62df-4de6-b7dc-067d319b2ce3,GUYS GO TO SETTINGS THEN ACCESSIBILITY AND REMOVE TICK FOR SIMPLIFIED VIEW OF OPEN TABS!!!! <3,5,negative
174,ac5b5f52-9559-40be-bd12-2bce8aec4676,"Not easily accessible, takes different sites but the one you want",1,negative
175,d9a90bd7-03b1-4583-a7b5-85847da1e646,"I hate the new ui update with the tabs, it was easier to navigate before the update, wish I could stay in that version. edit: for the people that hate the new look of the tabs go to settings then accessibility and turn off simplified view for tabs. edit2: now they remove the only fix keeping me from this browser.",1,negative
176,8a5be47c-6671-451a-8bd5-7f7569b1c8e0,"The layout is not easy to use on mobile, for us who have larger phones to open a new tab is a hussle , you have to use two hands.It seems google is just proud or else the customer research team has questions to answer. Why not put the tabs on lower end of the phone where they be easily accessible",2,negative
177,129358c1-49d4-4f65-a930-638d07d70ee8,I found it more and more cumbersome to use in countries where you need a VPN. It often opens link using amp framework which are blocked. This made navigation difficult,4,negative
178,6f7c18c3-9f53-4d72-bb65-50b9703f4f36,Most recent update has removed the ability to group tabs while on mobile. This was truly what set this app apart from others especially in terms of accessibility. Incredibly frustrating and disappointing for it to just suddenly disappear. Going to be researching other options for mobile browsing.,1,negative
179,ec78e87e-7f81-4b7a-8cde-02b704db0285,Navigation is terrible can't go back and forward between web pages। Need navigation buttons,2,negative
180,4cc836ae-c4b9-44e3-bd2f-b0d668bfd861,Great platform be for search and findings. Navigation is seamlesss for the most part. Chrome.,5,positive
181,a8b1162e-4826-4ab7-8bd9-442efb6073e0,Great navigation,5,positive
182,bb3c866a-e7aa-4529-8cd9-c8794b6feb54,It's became crazy when i sorted my hundred pages in folders for my personal navigation.,2,negative
183,5008e375-778c-480d-b8d9-904eec0365a4,No caption 🙄,5,negative
184,4b016cf9-d2cd-4b0d-a207-fc3181215569,When new window pop then navigation gets hidden in the same window group.....earlier it was fine.,2,negative
185,dcada958-4a38-416a-bd12-c95653e6325b,Zg BCC blind g h ha ye yup I'm,4,positive
186,7471f7f7-251d-47e4-a957-6bc7b6d5d8c3,"Unhot mess. Another great app optimized into oblivion. From updates that won't install, to the loss of all navigation menus, it's finally time to say farewell to chrome. Essentially unusable on my pixel 6a due to removal of back button navigation. It was good while it lasted.",2,negative
187,52a59b4a-c4ee-4e4f-bccd-fab789d7bf70,"I have a handicapped son who is not getting any disability. He was a passenger in a car when a driver cut a left turn in front of the car he was riding in. This happened in late 1980's The other driver cut them off and his driver had to avoid his car, and hit a cement post, which trapped my son. The police had to cut my son out of the passenger seat, which had my son's legs caught in the car. He has been crippled ever since. His legs are black up to his knees, and his legs are poorly circulati",5,positive
188,98630a0b-4df0-4ad0-990b-09540840e550,The new micro tab male navigation soooo hard. Just make it swappable and cancellable one. The new tab font is worse than anything seriously.,1,negative
189,8d6a6cee-fa21-4f94-a73d-fac9f0d86df1,"I wish there is an option to uninstall it from my phone. It would be nice if there’s an option to- view source code of a page, save web page in html file, view page info or copy link address and exit button. The hidden setting that need to be opened by entering ""chrome://flags"" must be easily accessible from three dot menu. Accessing this option is a complicated one for some users and i got frustrated. The chrome extension is not apllicable while Kiwi and Yandex browser can use chrome extension.",2,negative
190,9fe287d1-cd3e-4dec-80f1-9691d400b6f0,while watching videos the screen are hanging... vibration,2,negative
191,0e380354-7921-4a16-905d-391309db2d80,This app not accessible for blind people please accessible to 100%,2,negative
192,5a5c618b-71c3-4385-bde7-edd13aa201ec,Accessible and convenient,5,positive
193,f9a17e85-d657-4c53-a28d-87f146422940,"Keep getting an error message saying ""Aww snap. Something went wrong"". Pages are never accessible when this happens, which is often",1,negative
194,a1efd1b8-91e0-4b08-bfda-07c3848e1a47,Am a visually impaired person and this security check like cloudflare is disturbing me from accessing some website pls help me to stop the security check. Anxiously awaiting your response.,3,positive
195,de794752-a37c-4174-8a65-d4d55563e936,Easy Navigation.... Quick results.....,5,positive
196,a27385cf-1fed-400c-b488-3fbde1ad0e7b,Updated version is not accessible,2,negative
197,d519f782-f245-4f3f-9e4b-263be34c142b,"Too many ads on sites, cannot install browser extensions and poor quality when it comes to making desktop sites more accessible on androids",4,negative
198,3d1ef812-2e26-4364-9c93-132e21c2333b,"It's sad that chrome doesn't have the navigation bar on the bottom, it's so uncomfortable to use on a large phone, looks like they don't care about UX",3,negative
199,a6d35d0e-4c16-4c9c-8157-e2484dac1914,bro give us the option to change the nastybrown theme looks ugly af it's just so annoying to look at and it doesn't event contrast to the dark mode theme like wth would add that,3,negative
200,51389476-820a-4d00-9080-4cbc11eba1a1,"It's best responsive and user-friendly browser. but it looks no security,unlimited advertisements and scammers found in contrast to other websites .",4,positive
201,54243731-25f3-46af-886c-972de8f4bc84,"Wake up to see all my grouped tab lost and I can't even find some important sites, this new update is useless, can't even start a download. Bring the previous update that lets us group tabs for easy navigation. Until then, you have just a 1 star 🌟",1,negative
202,8398a47f-853c-4ca3-9dea-1ace24fda33a,No buttons for navigation. Almost useless,1,negative
203,b4db5c23-c7b4-436a-95d9-56b20ba6555a,Rubbish. Claims to sync but loads of saved data is missing. Google never reply. It only lets you clear some of the data it has collected. Microsoft and eBay log out after a few minutes constantly. Google don't care. Suggestions of the same unhelpful so called 'help' pages just CONFIRMS how deaf to customers arrogant Google are. I HATE GOOGLE AND THEY DON'T CARE!,1,negative
204,df46241c-38c0-48cc-8ed7-27f302248080,"this updates causes the navigation bar didnt work when click on it, have to restart chrome to overcome the glitch",1,negative
205,ab3ea5dc-8aa0-4328-ae47-20be0f53ae86,"This is a MESS. Tabs or viewed pages just pile up to massive accumulation. Wont load many sites. Constant cache errors or ""cant load site must have moved"" errors. Tile BS is too small to see, impossible if you have eye issues or use text reader or magnifier. Absolutely not for those with accessibility or disability issues. Impossible to work with needing multiple pages. ads & pop ups cover so much screen you cant even scroll. Search returns jammed with bogus, phish, hijacked nonsense sites.",1,negative
206,7da172cd-251c-4a05-9f67-39aa3d6010d9,"Google classroom Google Terms of Service – Privacy & Terms – Google worldwide, which means it’s valid anywhere in the world non-exclusive, which means you can license your content to others royalty-free, which means there are no monetary fees for this license Rights This license allows Google to: host, reproduce, distribute, communicate, and use your content — for example, to save your content on our systems and make it accessible from anywhere you go publish, publicly perform, or publicly dis",5,negative
207,b7b65e8d-24f1-456d-8699-78efc3119bb5,Can someone be accessible to my information on phone like listen or see things like what anything I do on my phone using this app?,5,negative
208,b695c91a-6289-4159-b2b0-c7887c0c52c7,Since the update can't watch movie full screen it has started supporting navigation bar and also didn't like group tabs. Even after changing this from chrome://flags its not happening really disappointed,1,negative
209,5d20713d-3306-41de-af49-0f194f81093a,"Sachin kumar deaf and hard to find out more about the same time, I have a look at the moment,",5,positive
210,7e13162b-30f1-4199-9300-06b674da5780,Motorola Mobility Products Privacy Statement This statement was last updated on 2/14/2022. About this statement What information does Lenovo collect; how is the information used; and is any personal information shared with third parties? Does Lenovo sell my personal information? Does Lenovo transfer my personal information internationally? How long will my personal information be retained? How is my information protected? What about my child’s privacy? What are my data protection rights? How m,5,negative
211,2933d4ef-444c-416d-9321-5af5fad6b80d,Good app ever fast and accessible almost all sites,5,positive
212,02073067-c83e-4c4a-8038-d3b553dd4559,Wonderful navigation towards searching just about everything. Wish I could update my Chrome to the newest version to keep up with the latest amazingness offered with using Google Chrome.,5,positive
213,55f9e90f-fc30-4b69-94d2-daa552204ee2,"I'm in love with this app. Since I'm using a phone, it still awes me that I can open new tabs and how I can group them. That makes it accessible. The features are amazing as well, no doubt. Overall, many people are using this app so cut with the basics. Absolutely recommended to those who have yet to download it.",5,positive
214,eebccfff-a0ab-4076-a94e-944bd2a0e807,I'm just not very good at navigation I'm sure you deserve 5 stars but 4 is what you get right now,4,negative
215,cb47926d-fd98-400c-b5a2-24fe7b07b04a,A Lot of navigation functions and features that are not beneficial and easily accessible.,2,positive
216,11c9b69e-7cdc-4499-bf64-6c49745e7cb7,Need to change phone # on old email for accessible phone in hand because old 1 a gone!,5,negative
217,082273a7-fe94-4100-9b47-e2c384e0faf6,Love chrome easy navigation stores your past searches and easy to access Dem at anytime even if u forgot de website,5,negative
218,c592d0bc-359f-43f8-bd66-60e975ef2c16,Awesome simple navigation,5,positive
219,c63422a1-aaf1-4207-95e0-4d4e9240bf72,Chrome is reliable. It is see easily accessible,5,positive
220,d1120457-e2da-4cab-93ec-9e2fa8287827,"I like the app, but there's no navigation option for forward and backward and there's no save as pdf to save web pages into PDFs, there's no VPN.",4,negative
221,b056cba6-f2b9-48f0-a427-cd61d1f26d6b,"Frustrating, I was using chrome from previous few years and experience excellent. I really liked group tab and grid tab features. But now, it has suddenly disappeared and only list tab is accessible. I am experiencing frustration while switching the tab.",3,negative
222,93cdd40a-8c83-468c-84d6-ac2add945131,"It's been to hard for me,especially since I've been I'll and waiting for a determination from disability. Please help me with this matter. Only I get foods stamps and the bills including my rent is very tight. And the anguish that I have is deseperant.",5,positive
223,a3b05d32-4db4-4031-884b-8d8c2032d1e4,Android chrome need live caption,2,positive
224,f3e084f7-694c-4fb8-99b7-fa625b1331c8,"Bad UX for swipe gesture back on dekstop app, can u create toogle on off for this feature ?",1,positive
225,d8735fc9-90d6-40f4-9c72-f8b173491d18,"What happened with the tabs in the latest update? The swipe down on toolbar gesture to display them is gone. Thumbnail view is gone. Grouping is gone. These were great features and helped me organise tabs SOLUTION: YOU HAVE SOME THIRD PARTY APP WITH ACCESSIBILITY PERMISSION. IN MY CASE IT WAS ""SCREEN MASTER"" APP. GO TO ""ACCESSIBILITY"" IN SETTINGS AND DISABLE EVERY APP IN THE ""downloaded apps"" list. RESTART YOUR PHONE. GO TO CHROME SETTINGS, ACCESSIBILITY, DISABLE ""Simplified view for web pages""",5,negative
226,20590279-0805-405a-9be4-41804e8d7277,Recent updates seem to have totally messed up the group (sub tab) navigation. To the Devs: is the only way to be job worthy is to break functionality and keep updating the app very slowly to fix it ??? Stop clowning around.,1,negative
227,a1937c0d-6acc-456a-9c6f-282be09dfa79,"I just love how great the sync between devices is in Chrome, which is the main reason I use it. Performance is also getting better (though there is still a huge room for improvement). I think you should give users a bit more customization, especially the ability to enable/disable tab groups, and maybe add the optional bottom navigation bar (similar to the Safari implementation).",5,positive
228,92ca96a0-cabc-4e7b-a621-d91e523fe907,I enjoy using chrome. Its user interface and smooth search system makes web browsing and navigation clean.,5,positive
229,3b008e4e-8ce3-404d-9214-5378dfd2fc31,IDK anything I just Raye it based on my instincts if you guys have or had any problems just tell. For me I'm blind so I just did without knowing anything,4,positive
230,a521dd06-0595-49a1-a3ae-1bd36b3ea96b,"Secure, fast and easily accessible!",5,positive
231,24d579d0-9502-40f8-8a7c-aae1cf007cce,Chrome won't update on my new phone (Android) just spins once and nothing happens. Means that all the site shortcuts that were shifted over are no longer accessible...????,2,negative
232,9b364003-ecae-474c-805f-28618c52e7a0,Now I can't either open links in other tabs. I thought the stupid download error was bad enough but with new accessibility the app has became a headache to work with.,1,negative
233,5f7b1ce6-45f0-4380-a55d-5c7d07c35a6c,Alright better features gesture available,2,negative
234,7f502ca2-a461-4441-9263-5ed78d5581c6,Is easily accessible,5,negative
235,d00fe4cf-af68-40f0-b6fe-c8690b1bae65,The past few updates have been super buggy and the navigation has been made difficult for absolutely no reason,2,negative
